time_since_start,count,sys,p_stat,p_pres,p_temp,p_psi,p_vel,p_cel,strain0,strain1,lin_x,lin_y,lin_z,rps_x,rps_y,rps_z,euler_x,euler_y,euler_z,quat_w,quat_x,quat_y,quat_z,bmp_temp,bmp_pres,bmp_alt,gps_str
5043,49,0,0,8142.0,655.0,0.0060360815,8.243,13.996,175,78,0.000,0.040,0.000,-0.187,0.062,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.987,1020.730,-62.088,$GPRMC,151152.187,V,,,,,0.00,0.00,,,,N*41
5149,50,0,2,8136.0,655.0,0.0056291556,7.960,13.996,171,78,0.000,0.070,-0.010,0.187,-0.062,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.987,1020.725,-62.047,$GPRMC,151152.288,V,,,,,0.00,0.00,210222,,N*4D
5249,51,0,2,8136.0,655.0,0.0056291556,7.960,13.996,175,79,0.010,0.030,-0.010,-0.125,0.000,0.000,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.986,1020.719,-61.998,$GPRMC,151152.388,V,,,,,0.00,0.00,210222,,,N*4C
5355,52,0,2,8130.0,655.0,0.0052222297,7.667,13.996,223,79,0.010,0.060,0.000,-0.062,0.000,-0.125,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.987,1020.722,-62.023,$GPRMC,151152.488,V,,,,,0.00,0.00,210222,
5455,53,0,2,8133.0,655.0,0.0054256927,7.815,13.996,170,73,0.010,0.050,-0.010,-0.062,0.125,0.000,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.987,1020.713,-61.951,$GPRMC,151152.587,V,,,,,0.045
5563,54,0,2,8136.0,655.0,0.0056291556,7.960,13.996,170,76,0.020,0.030,0.000,0.000,0.250,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.988,1020.724,-62.045,$GPRMC,151152.888,V,,,,,0.00,0.00,210222,,,N*47
5663,55,0,2,8136.0,654.0,0.0056291556,7.960,13.898,175,81,0.010,0.070,-0.030,0.000,0.125,0.000,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.988,1020.725,-62.051,$GPRMC,151153.187,V,,,,,0.00,0.00,210222,,,N*40
5763,56,0,2,8136.0,655.0,0.0056291556,7.960,13.996,176,77,0.010,0.040,-0.020,0.062,-0.062,0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.988,1020.728,-62.071,$GPRMC,151153.488,V,,,,,0.00,0.00,210222,,,N*4A
5871,57,0,2,8136.0,655.0,0.0056291556,7.960,13.996,179,78,0.000,0.060,-0.030,-0.062,0.000,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.989,1020.720,-62.007,$GPRMC,151153.587,V,,,,,0.00,0.00,210222,,,N*44
5971,58,0,2,8133.0,655.0,0.0054256927,7.815,13.996,175,77,0.030,-0.010,-0.050,0.062,0.437,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.989,1020.720,-62.012,$GPRMC,151153.687,V,,,,,0.00,0.00,210222,,,N*47
6078,59,0,2,8139.0,655.0,0.0058326186,8.103,13.996,173,76,0.000,0.070,0.060,0.000,0.812,0.125,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.989,1020.722,-62.028,$GPRMC,151153.788,V,,,,,0.00,0.00,210222,,,N*49
6178,60,0,0,8139.0,655.0,0.0058326186,8.103,13.996,172,73,0.030,-0.040,0.040,-0.062,-0.125,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.990,1020.711,-61.936,$GPRMC,151153.888,V,,,,,0.00,0.00,210222,,,N*46
6278,61,0,2,8139.0,655.0,0.0058326186,8.103,13.996,171,74,0.000,0.090,0.000,0.000,-0.250,0.000,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.991,1020.722,-62.026,$GPRMC,151153.988,V,,,,,0.00,0.00,210222,,,N*47
6386,62,0,0,8139.0,655.0,0.0058326186,8.103,13.996,177,78,-0.030,0.010,-0.060,0.000,-0.250,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.991,1020.714,-61.957,$GPRMC,151154.087,V,,,,,0.00,0.00,210222,,,N*46
6486,63,0,2,8136.0,655.0,0.0056291556,7.960,13.996,171,76,0.000,0.050,-0.040,-0.250,-0.062,-0.187,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.990,1020.707,-61.901,$GPRMC,151154.128,V,,,,,0.00,0.00,210222,,,N*42
6594,64,0,2,8136.0,655.0,0.0056291556,7.960,13.996,174,75,0.000,0.060,-0.020,-0.187,0.187,0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.988,1020.715,-61.970,$GPRMC,151154.228,V,,,,,0.00,0.00,210222,,,N*41
6694,65,0,0,8136.0,655.0,0.0056291556,7.960,13.996,172,74,0.000,0.000,0.000,-0.125,0.000,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.988,1020.722,-62.028,$GPRMC,151154.328,V,,,,,0.00,0.00,210222,,,N*40
6800,66,0,2,8133.0,655.0,0.0054256927,7.815,13.996,176,74,0.000,0.070,0.000,0.000,-0.125,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.987,1020.726,-62.058,$GPRMC,151154.429,V,,,,,0.00,0.00,210222,,,N*46
6900,67,0,2,8136.0,655.0,0.0056291556,7.960,13.996,177,79,0.000,0.010,0.000,-0.062,0.000,0.125,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.987,1020.720,-62.012,$GPRMC,151154.529,V,,,,,0.00,0.00,210222,,,N*47
7000,68,0,2,8133.0,655.0,0.0054256927,7.815,13.996,174,74,-0.010,0.040,-0.020,-0.062,-0.125,0.125,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.987,1020.724,-62.044,$GPRMC,151154.628,V,,,,,0.00,0.00,210222,,,N*45
